CustomerID,CA_Total,Nb_Commandes,Frequence_Achat,Premiere_Date,Derniere_Date,Pays,Anciennete
13982.0,1871.81,111,4,2010-12-09 13:57:00,2011-10-31 16:24:00,United Kingdom,326
13983.0,2603.43,107,12,2010-12-08 10:38:00,2011-11-10 11:06:00,United Kingdom,337
13984.0,920.51,16,5,2010-12-08 15:58:00,2011-11-13 12:38:00,United Kingdom,339
13985.0,7060.13,349,15,2011-03-20 13:48:00,2011-12-05 17:06:00,United Kingdom,260
13986.0,320.46,13,1,2011-11-22 15:00:00,2011-11-22 15:00:00,United Kingdom,0
13988.0,4147.96,234,6,2011-03-30 11:48:00,2011-11-20 10:15:00,United Kingdom,234
13989.0,1266.08,41,2,2011-04-14 15:39:00,2011-10-05 09:47:00,United Kingdom,173
13990.0,311.3,16,1,2011-05-10 15:19:00,2011-05-10 15:19:00,United Kingdom,0
13991.0,855.97,84,6,2011-07-19 12:58:00,2011-11-27 16:18:00,United Kingdom,131
13992.0,76.8,5,1,2011-11-09 15:23:00,2011-11-09 15:23:00,United Kingdom,0
13993.0,3466.36,121,9,2011-01-13 10:43:00,2011-10-28 09:06:00,United Kingdom,287
13994.0,2313.14,155,6,2011-07-14 18:28:00,2011-12-06 11:05:00,United Kingdom,144
13995.0,1393.69,86,5,2011-04-08 08:20:00,2011-11-24 14:22:00,United Kingdom,230
13999.0,3901.81,208,12,2010-12-13 11:23:00,2011-11-29 13:40:00,United Kingdom,351
14000.0,635.66,15,1,2011-05-12 16:50:00,2011-05-12 16:50:00,United Kingdom,0
14001.0,2043.0800000000002,39,3,2010-12-01 12:58:00,2011-10-25 10:31:00,United Kingdom,327
14002.0,529.73,47,2,2011-07-06 14:59:00,2011-07-28 15:55:00,United Kingdom,22
14004.0,4582.64,171,7,2011-02-24 09:28:00,2011-10-27 14:40:00,United Kingdom,245
14005.0,2874.72,84,5,2011-05-08 10:33:00,2011-11-30 12:41:00,United Kingdom,206
14006.0,962.19,30,3,2011-01-31 15:11:00,2011-08-16 09:39:00,United Kingdom,196
14009.0,695.61,42,2,2011-05-18 13:00:00,2011-05-25 15:47:00,United Kingdom,7
14012.0,328.8,11,1,2011-03-07 12:26:00,2011-03-07 12:26:00,United Kingdom,0
14013.0,473.02,34,3,2011-03-09 08:59:00,2011-08-21 15:01:00,United Kingdom,165
14014.0,505.18,39,1,2011-09-23 13:18:00,2011-09-23 13:18:00,United Kingdom,0
14015.0,917.34,20,1,2011-10-18 10:02:00,2011-10-18 10:02:00,United Kingdom,0
14016.0,4341.21,161,4,2010-12-17 14:21:00,2011-07-01 11:29:00,EIRE,195
14019.0,1421.61,66,3,2011-07-24 15:39:00,2011-10-24 10:13:00,United Kingdom,91
14020.0,642.8,39,2,2011-09-12 15:32:00,2011-11-23 09:22:00,United Kingdom,71
14021.0,631.9,22,3,2011-03-28 15:10:00,2011-07-07 15:46:00,United Kingdom,101
14022.0,440.0,28,1,2011-04-28 14:39:00,2011-04-28 14:39:00,United Kingdom,0
14023.0,584.07,31,2,2011-04-03 15:50:00,2011-12-02 13:58:00,United Kingdom,242
14024.0,327.7,16,2,2011-08-07 13:31:00,2011-08-10 11:30:00,United Kingdom,2
14027.0,104.82,6,1,2011-10-10 09:01:00,2011-10-10 09:01:00,United Kingdom,0
14029.0,467.66,15,2,2011-07-18 16:57:00,2011-10-07 14:46:00,United Kingdom,80
14030.0,2360.09,243,8,2010-12-08 16:11:00,2011-11-21 16:48:00,United Kingdom,348
14031.0,17286.86,250,19,2010-12-02 16:34:00,2011-12-02 17:13:00,United Kingdom,365
14032.0,2975.59,143,11,2010-12-08 10:53:00,2011-12-07 15:23:00,United Kingdom,364
14034.0,651.8199999999999,89,3,2011-07-05 13:06:00,2011-11-17 14:02:00,United Kingdom,135
14035.0,1428.02,66,5,2011-02-15 12:48:00,2011-11-11 10:03:00,United Kingdom,268
14036.0,626.65,38,1,2011-02-28 09:26:00,2011-02-28 09:26:00,United Kingdom,0
14037.0,147.20000000000002,28,2,2010-12-10 11:39:00,2011-06-16 13:57:00,United Kingdom,188
14038.0,1560.38,92,3,2011-05-16 14:05:00,2011-09-22 13:37:00,United Kingdom,128
14039.0,152.2,6,1,2011-11-06 13:48:00,2011-11-06 13:48:00,United Kingdom,0
14040.0,3614.92,235,12,2011-01-12 14:57:00,2011-10-30 12:42:00,United Kingdom,290
14041.0,141.41,21,1,2011-03-18 13:25:00,2011-03-18 13:25:00,United Kingdom,0
14044.0,652.82,209,4,2011-02-03 11:39:00,2011-11-13 12:05:00,United Kingdom,283
14045.0,1659.75,6,4,2010-12-01 11:32:00,2011-08-22 15:27:00,United Kingdom,264
14046.0,154.99,14,1,2011-02-28 14:48:00,2011-02-28 14:48:00,United Kingdom,0
14047.0,1308.6100000000001,32,5,2010-12-02 10:09:00,2011-12-01 11:43:00,United Kingdom,364
14048.0,409.93,85,1,2011-02-07 14:53:00,2011-02-07 14:53:00,United Kingdom,0
14049.0,5681.72,488,4,2011-01-26 11:27:00,2011-11-23 12:20:00,United Kingdom,301
14050.0,746.36,54,2,2011-08-25 13:46:00,2011-11-08 10:00:00,United Kingdom,74
14051.0,15610.390000000001,210,23,2010-12-08 12:49:00,2011-12-09 10:20:00,United Kingdom,365
14052.0,225.36,56,1,2011-11-20 12:30:00,2011-11-20 12:30:00,United Kingdom,0
14053.0,260.25,4,2,2011-07-03 12:21:00,2011-08-07 14:27:00,United Kingdom,35
14054.0,92.46,6,1,2011-10-05 15:49:00,2011-10-05 15:49:00,United Kingdom,0
14055.0,725.6400000000001,10,1,2011-08-25 15:04:00,2011-08-25 15:04:00,United Kingdom,0
14056.0,8214.65,1106,23,2011-02-28 15:19:00,2011-12-08 13:36:00,United Kingdom,282
14057.0,6217.96,284,17,2010-12-14 12:11:00,2011-11-16 10:32:00,United Kingdom,336
14059.0,183.6,8,1,2011-03-18 10:06:00,2011-03-18 10:06:00,United Kingdom,0
14060.0,6140.42,202,19,2010-12-02 12:11:00,2011-12-05 12:29:00,United Kingdom,368
14062.0,10464.85,111,12,2010-12-10 15:56:00,2011-11-30 10:04:00,United Kingdom,354
14064.0,1353.74,80,5,2011-03-10 12:59:00,2011-11-10 13:14:00,United Kingdom,245
14066.0,152.55,7,1,2011-03-18 12:21:00,2011-03-18 12:21:00,United Kingdom,0
14067.0,374.7,52,2,2011-09-04 12:00:00,2011-10-07 10:21:00,United Kingdom,32
14068.0,265.85,24,1,2011-01-23 16:02:00,2011-01-23 16:02:00,United Kingdom,0
14071.0,1438.82,324,8,2011-03-20 11:33:00,2011-12-06 12:27:00,United Kingdom,261
14073.0,151.04,13,1,2011-11-07 15:49:00,2011-11-07 15:49:00,United Kingdom,0
14075.0,942.26,43,3,2011-03-23 16:35:00,2011-12-05 08:38:00,United Kingdom,256
14076.0,122.47,46,1,2011-08-02 15:19:00,2011-08-02 15:19:00,United Kingdom,0
14077.0,499.41999999999996,42,5,2011-03-10 15:52:00,2011-10-30 12:35:00,United Kingdom,233
14078.0,1049.37,65,6,2010-12-01 12:54:00,2011-08-30 12:16:00,United Kingdom,271
14079.0,375.1,12,1,2011-08-07 12:10:00,2011-08-07 12:10:00,United Kingdom,0
14080.0,45.599999999999994,4,1,2011-11-07 11:09:00,2011-11-07 11:09:00,United Kingdom,0
14081.0,934.52,153,2,2010-12-05 15:47:00,2011-02-10 16:17:00,United Kingdom,67
14082.0,182.25,29,1,2010-12-10 11:02:00,2010-12-10 11:02:00,United Kingdom,0
14083.0,1018.43,181,9,2010-12-03 12:24:00,2011-12-05 13:14:00,United Kingdom,367
14085.0,4448.54,450,18,2010-12-06 12:39:00,2011-12-07 13:46:00,United Kingdom,366
14087.0,194.42,69,1,2011-12-07 12:41:00,2011-12-07 12:41:00,United Kingdom,0
14088.0,50491.81,589,13,2011-01-21 13:07:00,2011-11-29 16:16:00,United Kingdom,312
14089.0,161.0,14,1,2011-10-14 10:38:00,2011-10-14 10:38:00,United Kingdom,0
14090.0,76.32000000000001,1,1,2011-01-19 10:51:00,2011-01-19 10:51:00,United Kingdom,0
14092.0,4076.91,214,14,2010-12-16 15:47:00,2011-12-02 12:13:00,United Kingdom,350
14093.0,442.85,105,1,2011-11-27 16:27:00,2011-11-27 16:27:00,United Kingdom,0
14096.0,65164.79,5111,17,2011-08-30 10:49:00,2011-12-05 17:17:00,United Kingdom,97
14098.0,147.35,21,1,2011-11-03 10:13:00,2011-11-03 10:13:00,United Kingdom,0
14099.0,3104.17,250,11,2010-12-20 11:14:00,2011-11-23 13:53:00,United Kingdom,338
14100.0,194.9,26,1,2011-07-25 11:01:00,2011-07-25 11:01:00,United Kingdom,0
14101.0,5976.79,35,6,2011-01-17 13:09:00,2011-09-27 12:28:00,United Kingdom,252
14102.0,1360.28,79,5,2011-10-26 12:46:00,2011-12-04 15:38:00,United Kingdom,39
14104.0,216.20999999999998,21,2,2011-06-27 12:49:00,2011-07-08 12:50:00,United Kingdom,11
14105.0,1266.23,74,1,2011-04-14 17:58:00,2011-04-14 17:58:00,United Kingdom,0
14107.0,2703.23,123,7,2010-12-10 13:29:00,2011-10-19 12:12:00,United Kingdom,312
14108.0,597.91,34,2,2011-08-30 11:32:00,2011-11-09 10:41:00,United Kingdom,70
14109.0,144.2,9,1,2011-09-28 10:18:00,2011-09-28 10:18:00,United Kingdom,0
14110.0,5683.15,155,12,2011-03-18 09:59:00,2011-12-06 12:26:00,United Kingdom,263
14111.0,692.85,10,4,2011-04-12 11:36:00,2011-11-25 13:44:00,United Kingdom,227
14112.0,2915.15,160,7,2011-03-09 11:28:00,2011-11-17 12:30:00,United Kingdom,253
14113.0,1840.42,34,4,2010-12-20 12:14:00,2011-12-06 12:18:00,United Kingdom,351
14114.0,386.53,15,2,2011-01-13 11:05:00,2011-03-11 09:42:00,United Kingdom,56
14116.0,1382.74,72,5,2011-08-10 12:44:00,2011-11-20 10:29:00,United Kingdom,101
14117.0,90.0,3,1,2011-07-19 09:49:00,2011-07-19 09:49:00,United Kingdom,0
14121.0,2780.15,159,4,2011-10-11 10:39:00,2011-12-06 12:19:00,United Kingdom,56
14124.0,419.58000000000004,5,1,2011-09-16 13:32:00,2011-09-16 13:32:00,United Kingdom,0
14125.0,2740.43,167,3,2011-09-22 15:40:00,2011-11-29 12:47:00,United Kingdom,67
14126.0,706.1300000000001,15,3,2011-11-29 12:21:00,2011-12-02 11:45:00,United Kingdom,2
14127.0,709.71,44,3,2011-02-02 12:26:00,2011-08-09 10:49:00,United Kingdom,187
14128.0,637.5,46,2,2011-03-29 10:49:00,2011-10-10 12:00:00,United Kingdom,195
14129.0,1123.8600000000001,52,5,2011-03-24 08:44:00,2011-12-08 11:02:00,United Kingdom,259
14130.0,483.86,67,1,2011-01-24 16:05:00,2011-01-24 16:05:00,United Kingdom,0
14132.0,3586.0299999999997,200,11,2011-06-09 12:04:00,2011-12-07 13:35:00,United Kingdom,181
14133.0,605.64,28,3,2011-01-28 11:27:00,2011-08-02 11:34:00,United Kingdom,186
14135.0,4690.31,134,15,2010-12-02 10:27:00,2011-12-08 11:38:00,United Kingdom,371
14138.0,982.3800000000001,47,2,2011-10-07 09:38:00,2011-12-08 12:44:00,United Kingdom,62
14139.0,415.82,26,1,2011-10-24 13:34:00,2011-10-24 13:34:00,United Kingdom,0
14140.0,935.05,66,2,2011-11-08 11:20:00,2011-12-06 09:05:00,United Kingdom,27
14141.0,915.13,40,4,2011-08-26 14:40:00,2011-12-07 09:53:00,United Kingdom,102
14142.0,311.81,22,1,2010-12-01 16:33:00,2010-12-01 16:33:00,United Kingdom,0
14143.0,115.8,7,1,2011-07-29 09:48:00,2011-07-29 09:48:00,United Kingdom,0
14145.0,3742.2,11,4,2011-05-06 13:01:00,2011-10-24 12:10:00,United Kingdom,170
14146.0,4191.0,210,5,2010-12-17 15:52:00,2011-12-01 10:18:00,United Kingdom,348
14147.0,483.4,5,2,2011-02-27 11:42:00,2011-09-22 18:10:00,United Kingdom,207
14148.0,157.2,3,1,2011-04-20 12:02:00,2011-04-20 12:02:00,United Kingdom,0
14149.0,446.62,28,1,2011-05-03 09:44:00,2011-05-03 09:44:00,United Kingdom,0
14150.0,658.64,26,2,2010-12-15 10:04:00,2011-11-04 10:05:00,United Kingdom,324
14152.0,621.29,49,2,2011-04-19 15:46:00,2011-09-25 12:54:00,United Kingdom,158
14154.0,1345.62,52,2,2011-04-14 15:58:00,2011-04-14 16:26:00,United Kingdom,0
14155.0,118.75,6,1,2011-03-18 14:13:00,2011-03-18 14:13:00,United Kingdom,0
14156.0,117379.63,1400,55,2010-12-03 11:48:00,2011-11-30 10:54:00,EIRE,361
14157.0,432.88,48,2,2011-02-27 13:04:00,2011-11-20 11:32:00,United Kingdom,265
14158.0,507.66,41,1,2011-10-30 15:08:00,2011-10-30 15:08:00,United Kingdom,0
14159.0,4693.01,1204,11,2010-12-12 11:17:00,2011-11-20 12:36:00,United Kingdom,343
14161.0,1110.52,108,3,2010-12-05 13:18:00,2011-05-08 11:41:00,United Kingdom,153
14162.0,289.36,25,2,2011-02-20 12:32:00,2011-06-19 11:36:00,United Kingdom,118
14163.0,2445.91,52,4,2011-04-14 17:33:00,2011-09-13 15:18:00,United Kingdom,151
14164.0,1631.77,29,2,2011-09-20 12:18:00,2011-09-30 12:24:00,United Kingdom,10
14165.0,122.53999999999999,25,1,2011-03-09 12:39:00,2011-03-09 12:39:00,United Kingdom,0
14167.0,574.84,52,4,2011-01-12 15:44:00,2011-10-31 14:29:00,United Kingdom,291
14171.0,363.79,58,1,2011-09-02 16:43:00,2011-09-02 16:43:00,United Kingdom,0
14173.0,450.84,29,4,2011-05-04 14:03:00,2011-11-29 11:54:00,United Kingdom,208
14174.0,134.46,26,1,2011-11-06 13:17:00,2011-11-06 13:17:00,United Kingdom,0
14175.0,3222.3,149,3,2011-01-14 12:22:00,2011-10-11 11:55:00,United Kingdom,269
14176.0,576.9000000000001,31,4,2010-12-07 11:45:00,2011-02-15 13:12:00,United Kingdom,70
14177.0,559.41,42,4,2011-06-13 11:10:00,2011-09-14 15:11:00,United Kingdom,93
14178.0,1620.93,327,7,2011-06-10 12:51:00,2011-12-01 12:01:00,United Kingdom,173
14179.0,719.78,165,2,2011-10-18 14:00:00,2011-10-30 12:07:00,United Kingdom,11
14180.0,4748.52,240,25,2010-12-02 13:08:00,2011-11-29 10:56:00,United Kingdom,361
14184.0,452.89,24,1,2011-10-04 12:43:00,2011-10-04 12:43:00,United Kingdom,0
14185.0,197.65,3,1,2011-01-12 13:52:00,2011-01-12 13:52:00,United Kingdom,0
14188.0,2054.36,65,6,2011-02-02 13:46:00,2011-11-09 12:45:00,United Kingdom,279
14189.0,4654.08,265,15,2010-12-06 11:42:00,2011-12-07 15:55:00,United Kingdom,366
14191.0,4684.76,259,13,2011-05-03 10:30:00,2011-12-08 09:23:00,United Kingdom,218
14193.0,853.39,42,2,2011-03-15 11:38:00,2011-10-03 09:34:00,United Kingdom,201
14194.0,11349.52,579,21,2011-02-04 14:51:00,2011-12-05 10:38:00,United Kingdom,303
14195.0,1012.0,7,2,2011-04-01 16:50:00,2011-05-22 10:29:00,United Kingdom,50
14196.0,335.52,6,1,2011-08-25 10:25:00,2011-08-25 10:25:00,United Kingdom,0
14198.0,701.4,39,4,2011-04-14 14:54:00,2011-11-21 16:35:00,United Kingdom,221
14199.0,185.39999999999998,2,1,2011-05-05 13:44:00,2011-05-05 13:44:00,United Kingdom,0
14201.0,747.44,37,7,2010-12-15 13:25:00,2011-10-10 13:27:00,United Kingdom,299
14204.0,161.03,44,1,2011-12-07 13:38:00,2011-12-07 13:38:00,United Kingdom,0
14205.0,466.7,24,2,2011-03-20 15:07:00,2011-11-23 10:55:00,United Kingdom,247
14206.0,328.15999999999997,20,1,2011-04-14 16:38:00,2011-04-14 16:38:00,United Kingdom,0
14208.0,151.74,10,1,2011-09-06 12:48:00,2011-09-06 12:48:00,United Kingdom,0
14209.0,2073.43,87,6,2011-01-11 12:56:00,2011-11-29 10:18:00,United Kingdom,321
14210.0,1905.8400000000001,102,6,2010-12-03 12:43:00,2011-08-26 12:36:00,United Kingdom,265
14211.0,2241.1,112,9,2011-02-17 15:50:00,2011-10-17 13:23:00,United Kingdom,241
14212.0,1070.48,9,1,2011-09-11 12:45:00,2011-09-11 12:45:00,United Kingdom,0
14214.0,1004.38,67,5,2011-03-07 12:26:00,2011-11-09 10:31:00,United Kingdom,246
14215.0,1789.72,108,6,2010-12-06 15:34:00,2011-11-28 12:19:00,United Kingdom,356
14216.0,1839.3,59,4,2011-11-02 10:51:00,2011-12-06 14:56:00,United Kingdom,34
14217.0,2004.98,100,17,2010-12-08 13:28:00,2011-12-08 11:53:00,United Kingdom,364
14218.0,169.48000000000002,12,1,2011-10-28 10:00:00,2011-10-28 10:00:00,United Kingdom,0
14219.0,89.94,7,1,2011-12-05 16:23:00,2011-12-05 16:23:00,United Kingdom,0
14220.0,632.4,21,2,2010-12-16 18:18:00,2011-04-06 13:23:00,United Kingdom,110
14221.0,3432.8,193,9,2011-01-04 15:33:00,2011-10-28 13:42:00,United Kingdom,296
14222.0,683.17,41,1,2011-06-15 16:42:00,2011-06-15 16:42:00,United Kingdom,0
14223.0,991.13,60,3,2011-03-20 16:02:00,2011-09-08 13:38:00,United Kingdom,171
14224.0,1050.12,118,4,2011-01-23 13:58:00,2011-08-21 13:24:00,United Kingdom,209
14226.0,2232.19,67,5,2011-03-15 15:36:00,2011-11-11 11:34:00,United Kingdom,240
14227.0,3350.96,175,10,2011-02-28 12:27:00,2011-11-13 15:48:00,United Kingdom,258
14229.0,1547.2,40,3,2011-01-10 12:03:00,2011-10-19 10:04:00,United Kingdom,281
14231.0,925.71,50,3,2011-02-24 11:55:00,2011-06-09 11:05:00,United Kingdom,104
14232.0,2048.07,115,5,2011-03-20 12:44:00,2011-10-28 11:09:00,United Kingdom,221
14233.0,1462.72,35,4,2011-01-26 12:43:00,2011-10-21 15:54:00,United Kingdom,268
14234.0,775.46,159,4,2011-10-13 13:58:00,2011-11-17 17:53:00,United Kingdom,35
14235.0,3144.86,79,5,2011-03-24 13:23:00,2011-09-25 14:37:00,United Kingdom,185
14236.0,490.86,15,2,2010-12-02 18:49:00,2011-09-20 09:13:00,United Kingdom,291
14237.0,161.0,9,1,2010-12-01 13:20:00,2010-12-01 13:20:00,United Kingdom,0
14238.0,146.85,8,1,2011-01-17 14:40:00,2011-01-17 14:40:00,United Kingdom,0
14239.0,2380.85,112,11,2011-01-27 14:45:00,2011-10-27 14:40:00,United Kingdom,272
14240.0,890.34,42,2,2011-04-28 11:40:00,2011-11-09 13:45:00,United Kingdom,195
14241.0,213.70000000000002,10,1,2011-06-09 11:46:00,2011-06-09 11:46:00,United Kingdom,0
14242.0,280.55,16,2,2011-01-18 08:53:00,2011-04-19 11:46:00,United Kingdom,91
14243.0,2588.77,141,10,2010-12-09 08:34:00,2011-12-01 11:12:00,United Kingdom,357
14245.0,1693.45,108,2,2011-03-21 10:41:00,2011-05-04 08:40:00,United Kingdom,43
14246.0,1474.06,75,3,2011-04-08 08:25:00,2011-08-21 11:50:00,United Kingdom,135
14247.0,136.76999999999998,20,1,2011-03-06 15:21:00,2011-03-06 15:21:00,United Kingdom,0
14248.0,302.58,8,1,2011-01-25 14:45:00,2011-01-25 14:45:00,United Kingdom,0
14250.0,1904.05,111,3,2011-09-11 13:44:00,2011-12-02 14:30:00,United Kingdom,82
14251.0,2879.7000000000003,78,5,2011-10-13 12:46:00,2011-12-08 08:32:00,United Kingdom,55
14256.0,969.0600000000001,53,2,2010-12-10 11:44:00,2011-03-24 13:17:00,United Kingdom,104
14257.0,3099.7200000000003,106,5,2011-01-25 10:49:00,2011-10-06 16:54:00,United Kingdom,254
14258.0,12669.98,111,9,2011-01-06 12:18:00,2011-11-30 15:27:00,United Kingdom,328
14259.0,120.0,5,1,2011-07-21 10:44:00,2011-07-21 10:44:00,United Kingdom,0
14261.0,1163.45,52,2,2011-09-22 10:47:00,2011-10-20 10:04:00,United Kingdom,27
14262.0,2618.23,143,8,2011-04-13 12:23:00,2011-12-01 14:17:00,United Kingdom,232
14264.0,333.97,17,2,2011-04-08 12:20:00,2011-07-08 10:20:00,United Kingdom,90
14265.0,530.18,31,2,2011-07-14 09:10:00,2011-08-22 13:32:00,Unspecified,39
14267.0,1516.24,55,3,2011-03-24 11:38:00,2011-06-30 10:09:00,United Kingdom,97
14270.0,492.65000000000003,29,1,2011-01-12 09:33:00,2011-01-12 09:33:00,United Kingdom,0
14271.0,112.32,10,1,2011-04-28 12:47:00,2011-04-28 12:47:00,United Kingdom,0
14272.0,437.96,33,2,2011-03-30 13:57:00,2011-09-27 10:08:00,United Kingdom,180
14273.0,559.97,29,4,2011-04-11 13:24:00,2011-10-19 13:20:00,United Kingdom,190
14276.0,1119.74,64,3,2011-02-23 09:38:00,2011-09-02 09:45:00,United Kingdom,191
14277.0,4216.2,225,3,2011-05-11 13:20:00,2011-11-24 15:01:00,France,197
14280.0,134.04,8,1,2011-05-27 10:37:00,2011-05-27 10:37:00,United Kingdom,0
14282.0,3729.34,156,15,2010-12-07 12:21:00,2011-12-06 17:04:00,United Kingdom,364
14284.0,595.25,32,2,2011-09-14 13:04:00,2011-11-09 08:11:00,United Kingdom,55
14285.0,1910.01,27,4,2011-06-16 12:36:00,2011-11-18 14:50:00,United Kingdom,155
14286.0,4628.75,280,3,2011-04-11 08:16:00,2011-11-16 10:34:00,United Kingdom,219
14287.0,176.63,9,3,2011-05-25 11:41:00,2011-12-01 13:25:00,United Kingdom,190
14288.0,426.6,16,1,2011-05-10 13:22:00,2011-05-10 13:22:00,United Kingdom,0
14289.0,911.26,47,6,2011-02-23 12:33:00,2011-12-01 11:44:00,United Kingdom,280
14290.0,2314.65,101,5,2010-12-13 10:24:00,2011-11-28 14:02:00,United Kingdom,350
14291.0,3883.25,237,11,2011-03-09 15:20:00,2011-12-08 10:26:00,United Kingdom,273
14292.0,4871.93,100,9,2011-03-02 08:26:00,2011-12-02 11:50:00,United Kingdom,275
14293.0,1046.56,61,4,2010-12-06 10:18:00,2011-12-06 15:17:00,United Kingdom,365
14295.0,166.20000000000002,5,1,2011-10-30 15:50:00,2011-10-30 15:50:00,United Kingdom,0
14297.0,1305.33,62,4,2011-03-10 08:31:00,2011-11-22 09:06:00,United Kingdom,257
14298.0,51527.3,1637,44,2010-12-14 12:59:00,2011-12-01 13:12:00,United Kingdom,352
14299.0,3965.62,143,9,2010-12-09 10:30:00,2011-12-01 16:05:00,United Kingdom,357
14300.0,43.2,3,1,2011-11-21 08:57:00,2011-11-21 08:57:00,United Kingdom,0
14301.0,640.14,13,1,2011-08-14 15:33:00,2011-08-14 15:33:00,United Kingdom,0
14304.0,383.45,17,1,2011-05-01 11:50:00,2011-05-01 11:50:00,United Kingdom,0
14305.0,1858.96,105,3,2011-07-27 14:14:00,2011-09-29 15:29:00,United Kingdom,64
14306.0,2093.32,33,2,2011-09-15 10:31:00,2011-10-19 13:23:00,United Kingdom,34
14307.0,2995.72,180,6,2010-12-01 11:41:00,2011-09-12 09:38:00,United Kingdom,284
14309.0,2352.53,117,9,2010-12-16 13:05:00,2011-12-01 13:33:00,United Kingdom,350
14311.0,310.26,20,1,2011-04-11 10:14:00,2011-04-11 10:14:00,United Kingdom,0
14312.0,1611.59,87,6,2011-01-06 16:35:00,2011-10-24 09:46:00,United Kingdom,290
14314.0,120.0,8,1,2011-08-25 10:39:00,2011-08-25 10:39:00,United Kingdom,0
14315.0,2481.13,101,6,2011-03-18 12:59:00,2011-10-26 12:06:00,United Kingdom,221
14317.0,508.58000000000004,24,1,2011-10-06 10:44:00,2011-10-06 10:44:00,United Kingdom,0
14320.0,477.79,31,2,2011-01-11 09:12:00,2011-05-17 09:24:00,United Kingdom,126
14321.0,1530.75,123,5,2011-01-10 11:35:00,2011-11-29 09:47:00,United Kingdom,322
14323.0,605.0600000000001,36,2,2011-04-15 11:44:00,2011-08-17 11:37:00,United Kingdom,123
14326.0,183.85,8,1,2011-04-11 15:04:00,2011-04-11 15:04:00,United Kingdom,0
14327.0,311.65,12,1,2011-06-29 13:58:00,2011-06-29 13:58:00,United Kingdom,0
14329.0,5014.84,259,7,2011-01-14 13:42:00,2011-11-22 15:50:00,United Kingdom,312
14331.0,462.65999999999997,28,2,2011-07-27 15:14:00,2011-08-07 13:17:00,United Kingdom,10
14332.0,866.31,26,3,2011-07-15 10:33:00,2011-11-17 11:54:00,United Kingdom,125
14333.0,415.2,15,1,2011-10-03 10:38:00,2011-10-03 10:38:00,United Kingdom,0
14334.0,2552.21,162,8,2010-12-16 17:37:00,2011-11-23 10:01:00,United Kingdom,341
14335.0,468.26,63,2,2011-09-04 13:07:00,2011-11-23 13:41:00,Germany,80
14336.0,1614.91,90,4,2011-03-08 16:48:00,2011-11-23 11:40:00,United Kingdom,259
14338.0,588.22,31,2,2011-05-27 13:30:00,2011-07-01 14:08:00,United Kingdom,35
14339.0,309.52,14,1,2011-04-11 11:06:00,2011-04-11 11:06:00,United Kingdom,0
14340.0,134.7,6,1,2011-05-05 09:44:00,2011-05-05 09:44:00,United Kingdom,0
14341.0,2182.28,129,8,2011-01-25 13:55:00,2011-10-25 15:48:00,United Kingdom,273
14342.0,668.5600000000001,21,4,2011-05-13 13:50:00,2011-11-18 13:21:00,United Kingdom,188
14344.0,889.9300000000001,71,8,2010-12-06 11:58:00,2011-08-04 13:51:00,United Kingdom,241
14345.0,108.97999999999999,6,1,2011-11-01 09:51:00,2011-11-01 09:51:00,United Kingdom,0
14346.0,1021.58,60,2,2011-02-15 13:52:00,2011-08-11 09:47:00,United Kingdom,176
14348.0,409.57,18,1,2011-03-24 16:23:00,2011-03-24 16:23:00,United Kingdom,0
14349.0,133.5,31,1,2011-11-29 15:39:00,2011-11-29 15:39:00,United Kingdom,0
14350.0,282.93,18,1,2011-03-10 14:14:00,2011-03-10 14:14:00,United Kingdom,0
14351.0,51.0,1,1,2011-06-28 11:56:00,2011-06-28 11:56:00,United Kingdom,0
14352.0,1078.96,47,4,2011-03-11 14:58:00,2011-07-05 15:41:00,United Kingdom,116
14353.0,90.6,6,1,2011-05-08 16:06:00,2011-05-08 16:06:00,United Kingdom,0
14354.0,163.62,9,2,2011-11-09 15:36:00,2011-12-04 11:32:00,United Kingdom,24
14355.0,174.4,11,1,2010-12-09 12:16:00,2010-12-09 12:16:00,United Kingdom,0
14356.0,701.23,33,2,2011-09-19 14:43:00,2011-09-21 09:18:00,United Kingdom,1
14357.0,225.77,41,1,2011-10-27 16:23:00,2011-10-27 16:23:00,United Kingdom,0
14359.0,912.18,55,3,2011-09-13 09:03:00,2011-11-20 13:17:00,United Kingdom,68
14360.0,2128.23,118,4,2011-09-06 11:58:00,2011-11-08 09:12:00,United Kingdom,62
14362.0,161.2,41,1,2011-11-17 15:08:00,2011-11-17 15:08:00,United Kingdom,0
14364.0,3717.35,69,8,2011-05-12 12:56:00,2011-08-23 11:01:00,United Kingdom,102
14367.0,9261.52,524,16,2011-03-08 14:12:00,2011-12-01 13:19:00,United Kingdom,267
14368.0,155.0,8,1,2011-01-24 09:52:00,2011-01-24 09:52:00,United Kingdom,0
14371.0,100.5,4,1,2011-02-17 16:35:00,2011-02-17 16:35:00,United Kingdom,0
14373.0,76.55,4,1,2010-12-16 15:40:00,2010-12-16 15:40:00,United Kingdom,0
14375.0,257.68,75,1,2011-06-07 13:44:00,2011-06-07 13:44:00,United Kingdom,0
14377.0,617.05,11,2,2011-03-22 13:38:00,2011-06-01 13:32:00,United Kingdom,70
14379.0,348.1,46,2,2011-02-17 15:03:00,2011-10-26 16:43:00,United Kingdom,251
14381.0,202.68,56,1,2011-10-18 17:10:00,2011-10-18 17:10:00,United Kingdom,0
